Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU ASIC Power [W]","GPU PPT [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Memory Dedicated [MB]","GPU Memory Usage [MB]",
24.4.2026,14:33:23.253,44.0,44.0,4.000,5.047,0.0,6.0,1174,5251,
24.4.2026,14:33:23.455,44.0,44.0,7.000,5.428,31.0,130.0,1174,5251,
24.4.2026,14:33:23.657,44.0,44.0,4.000,5.531,1.0,10.0,1174,5251,
24.4.2026,14:33:23.861,44.0,44.0,4.000,5.146,13.0,6.0,1174,5251,
24.4.2026,14:33:24.062,44.0,44.0,4.000,5.382,0.0,8.0,1174,5251,
24.4.2026,14:33:24.265,44.0,44.0,4.000,5.340,1.0,10.0,1174,5251,
24.4.2026,14:33:24.470,44.0,44.0,7.000,5.144,51.0,138.0,1174,5251,
24.4.2026,14:33:24.675,44.0,44.0,4.000,5.461,2.0,10.0,1174,5251,
24.4.2026,14:33:24.878,44.0,44.0,4.000,5.320,21.0,6.0,1174,5251,
24.4.2026,14:33:25.078,44.0,44.0,4.000,5.591,21.0,6.0,1174,5251,
24.4.2026,14:33:25.279,44.0,44.0,4.000,5.457,8.0,36.0,1174,5251,
24.4.2026,14:33:25.482,44.0,44.0,7.000,5.240,46.0,124.0,1174,5251,
24.4.2026,14:33:25.683,44.0,44.0,4.000,5.503,3.0,6.0,1174,5251,
24.4.2026,14:33:25.887,44.0,44.0,7.000,5.093,63.0,140.0,1174,5251,
24.4.2026,14:33:26.089,44.0,44.0,4.000,5.493,30.0,4.0,1174,5251,
24.4.2026,14:33:26.290,43.0,44.0,4.000,5.490,4.0,32.0,1174,5251,
24.4.2026,14:33:26.491,44.0,44.0,4.000,5.126,53.0,6.0,1174,5251,
24.4.2026,14:33:26.692,44.0,44.0,4.000,5.242,53.0,12.0,1174,5251,
24.4.2026,14:33:26.907,44.0,44.0,4.000,5.318,53.0,16.0,1174,5251,
24.4.2026,14:33:27.107,43.0,44.0,4.000,5.198,49.0,12.0,1174,5251,
24.4.2026,14:33:27.307,44.0,44.0,4.000,5.049,49.0,12.0,1174,5251,
24.4.2026,14:33:27.513,44.0,44.0,7.000,5.158,46.0,124.0,1174,5251,
24.4.2026,14:33:27.715,44.0,44.0,4.000,5.195,21.0,4.0,1174,5251,
24.4.2026,14:33:27.917,44.0,44.0,4.000,5.250,21.0,4.0,1174,5251,
24.4.2026,14:33:28.116,44.0,44.0,4.000,5.566,21.0,6.0,1174,5251,
24.4.2026,14:33:28.323,44.0,44.0,4.000,5.065,23.0,12.0,1174,5251,
24.4.2026,14:33:28.528,43.0,43.0,4.000,5.278,23.0,4.0,1174,5251,
24.4.2026,14:33:28.730,44.0,44.0,4.000,5.251,23.0,6.0,1174,5251,
24.4.2026,14:33:28.934,44.0,44.0,4.000,5.211,3.0,34.0,1174,5251,
24.4.2026,14:33:29.135,44.0,44.0,4.000,5.697,20.0,4.0,1174,5251,
24.4.2026,14:33:29.338,44.0,44.0,7.000,5.335,44.0,140.0,1174,5251,
24.4.2026,14:33:29.541,44.0,44.0,8.000,5.564,27.0,158.0,1174,5251,
24.4.2026,14:33:29.744,44.0,44.0,4.000,5.392,13.0,14.0,1174,5251,
24.4.2026,14:33:29.944,44.0,44.0,7.000,5.646,17.0,166.0,1174,5251,
24.4.2026,14:33:30.148,44.0,44.0,7.000,5.627,23.0,126.0,1174,5251,
24.4.2026,14:33:30.353,44.0,44.0,7.000,5.298,31.0,128.0,1174,5251,
24.4.2026,14:33:30.557,44.0,44.0,8.000,5.472,30.0,158.0,1174,5251,
24.4.2026,14:33:30.757,44.0,44.0,4.000,5.061,27.0,62.0,1174,5251,
24.4.2026,14:33:30.963,43.0,43.0,5.000,5.361,24.0,88.0,1174,5251,
24.4.2026,14:33:31.164,44.0,44.0,7.000,5.616,45.0,146.0,1174,5251,
24.4.2026,14:33:31.370,43.0,44.0,7.000,5.030,43.0,148.0,1174,5251,
24.4.2026,14:33:31.570,44.0,44.0,8.000,5.577,45.0,170.0,1174,5251,
24.4.2026,14:33:31.772,44.0,44.0,7.000,5.182,23.0,146.0,1174,5251,
24.4.2026,14:33:31.974,43.0,43.0,4.000,5.001,29.0,54.0,1174,5251,
24.4.2026,14:33:32.176,44.0,44.0,7.000,5.529,42.0,142.0,1174,5251,
24.4.2026,14:33:32.380,43.0,44.0,5.000,4.993,29.0,76.0,1174,5251,
24.4.2026,14:33:32.582,44.0,44.0,7.000,5.165,35.0,142.0,1174,5251,
24.4.2026,14:33:32.799,44.0,44.0,7.000,5.444,25.0,134.0,1174,5251,
24.4.2026,14:33:33.003,44.0,44.0,4.000,4.981,16.0,12.0,1174,5251,
24.4.2026,14:33:33.205,44.0,44.0,4.000,6.256,19.0,6.0,1174,5251,
24.4.2026,14:33:33.397,43.0,43.0,4.000,5.301,2.0,10.0,1174,5251,
24.4.2026,14:33:33.599,44.0,44.0,7.000,5.140,42.0,142.0,1174,5251,
24.4.2026,14:33:33.804,43.0,44.0,6.000,5.382,35.0,122.0,1174,5251,
24.4.2026,14:33:34.019,43.0,44.0,7.000,5.222,26.0,152.0,1174,5251,
24.4.2026,14:33:34.222,43.0,44.0,4.000,5.276,5.0,34.0,1174,5251,
24.4.2026,14:33:34.428,44.0,44.0,4.000,5.430,24.0,12.0,1174,5251,
24.4.2026,14:33:34.627,44.0,44.0,4.000,5.087,24.0,12.0,1174,5251,
24.4.2026,14:33:34.830,43.0,44.0,4.000,5.324,24.0,14.0,1174,5251,
24.4.2026,14:33:35.035,44.0,44.0,4.000,5.302,0.0,6.0,1174,5251,
24.4.2026,14:33:35.237,43.0,43.0,4.000,5.026,0.0,4.0,1174,5251,
24.4.2026,14:33:35.439,44.0,44.0,4.000,5.021,0.0,4.0,1174,5251,
24.4.2026,14:33:35.641,43.0,43.0,4.000,5.018,18.0,12.0,1174,5251,
24.4.2026,14:33:35.844,44.0,44.0,4.000,5.243,18.0,6.0,1174,5251,
24.4.2026,14:33:36.047,44.0,44.0,4.000,5.018,18.0,4.0,1174,5251,
24.4.2026,14:33:36.248,44.0,44.0,4.000,5.244,0.0,6.0,1174,5251,
24.4.2026,14:33:36.450,43.0,43.0,4.000,5.338,0.0,6.0,1174,5251,
24.4.2026,14:33:36.652,43.0,44.0,4.000,5.321,0.0,14.0,1174,5251,
24.4.2026,14:33:36.855,44.0,43.0,4.000,5.245,1.0,16.0,1174,5251,
24.4.2026,14:33:37.059,43.0,43.0,4.000,5.034,21.0,14.0,1174,5251,
24.4.2026,14:33:37.263,44.0,44.0,4.000,5.543,21.0,14.0,1174,5251,
24.4.2026,14:33:37.466,43.0,43.0,4.000,5.204,9.0,36.0,1174,5251,
24.4.2026,14:33:37.669,44.0,44.0,4.000,5.104,29.0,16.0,1174,5251,
24.4.2026,14:33:37.874,43.0,43.0,4.000,5.293,29.0,4.0,1174,5251,
24.4.2026,14:33:38.079,43.0,43.0,7.000,5.313,45.0,138.0,1174,5251,
24.4.2026,14:33:38.281,43.0,43.0,4.000,5.409,1.0,16.0,1174,5251,
24.4.2026,14:33:38.485,43.0,43.0,4.000,5.579,44.0,18.0,1174,5251,
24.4.2026,14:33:38.684,43.0,44.0,4.000,5.025,0.0,6.0,1174,5251,
24.4.2026,14:33:38.888,43.0,43.0,4.000,5.008,0.0,4.0,1174,5251,
24.4.2026,14:33:39.091,43.0,43.0,4.000,5.565,0.0,12.0,1174,5251,
24.4.2026,14:33:39.294,44.0,44.0,4.000,5.239,22.0,14.0,1174,5251,
24.4.2026,14:33:39.494,43.0,44.0,4.000,5.018,22.0,14.0,1174,5251,
24.4.2026,14:33:39.697,43.0,43.0,4.000,5.270,22.0,6.0,1174,5251,
24.4.2026,14:33:39.900,44.0,44.0,4.000,5.313,0.0,4.0,1174,5251,
24.4.2026,14:33:40.100,43.0,43.0,4.000,5.256,0.0,4.0,1174,5251,
24.4.2026,14:33:40.316,43.0,43.0,4.000,5.226,1.0,10.0,1174,5251,
24.4.2026,14:33:40.518,43.0,43.0,4.000,4.981,0.0,4.0,1174,5251,
24.4.2026,14:33:40.721,43.0,43.0,4.000,5.289,0.0,4.0,1174,5251,
24.4.2026,14:33:40.925,43.0,43.0,4.000,5.486,1.0,18.0,1174,5251,
24.4.2026,14:33:41.128,44.0,44.0,4.000,5.272,1.0,16.0,1174,5251,
24.4.2026,14:33:41.331,44.0,44.0,4.000,5.545,1.0,18.0,1174,5251,
24.4.2026,14:33:41.534,44.0,44.0,4.000,5.192,5.0,32.0,1174,5251,
24.4.2026,14:33:41.737,43.0,43.0,4.000,5.369,20.0,10.0,1174,5251,
24.4.2026,14:33:41.940,43.0,43.0,4.000,5.558,20.0,4.0,1174,5251,
24.4.2026,14:33:42.145,44.0,44.0,7.000,5.077,47.0,146.0,1174,5251,
24.4.2026,14:33:42.362,43.0,43.0,4.000,5.383,25.0,16.0,1174,5251,
24.4.2026,14:33:42.566,43.0,43.0,4.000,5.339,25.0,4.0,1174,5251,
24.4.2026,14:33:42.768,43.0,43.0,4.000,4.952,25.0,14.0,1174,5251,
24.4.2026,14:33:42.972,43.0,44.0,4.000,5.239,0.0,6.0,1174,5251,
24.4.2026,14:33:43.177,43.0,43.0,4.000,5.250,0.0,6.0,1174,5251,
24.4.2026,14:33:43.379,43.0,43.0,4.000,5.218,1.0,10.0,1174,5251,
24.4.2026,14:33:43.595,43.0,43.0,4.000,5.455,7.0,28.0,1174,5251,
24.4.2026,14:33:43.801,43.0,43.0,4.000,5.038,4.0,30.0,1174,5251,
24.4.2026,14:33:44.003,43.0,43.0,4.000,5.060,1.0,10.0,1174,5251,
24.4.2026,14:33:44.192,43.0,43.0,4.000,5.060,1.0,10.0,1174,5251,
24.4.2026,14:33:44.408,44.0,44.0,4.000,5.082,0.0,6.0,1174,5251,
24.4.2026,14:33:44.617,44.0,44.0,4.000,4.977,0.0,10.0,1174,5251,
24.4.2026,14:33:44.816,43.0,43.0,4.000,5.314,2.0,10.0,1174,5251,
24.4.2026,14:33:45.033,43.0,43.0,4.000,4.940,7.0,30.0,1174,5251,
24.4.2026,14:33:45.235,43.0,43.0,4.000,5.553,10.0,36.0,1174,5251,
24.4.2026,14:33:45.438,43.0,43.0,4.000,5.120,7.0,32.0,1174,5251,
24.4.2026,14:33:45.644,43.0,43.0,4.000,5.036,7.0,30.0,1174,5251,
24.4.2026,14:33:45.846,43.0,43.0,4.000,5.314,5.0,28.0,1174,5251,
24.4.2026,14:33:46.048,43.0,43.0,8.000,5.096,36.0,178.0,1174,5251,
24.4.2026,14:33:46.251,44.0,44.0,7.000,5.369,28.0,150.0,1174,5251,
24.4.2026,14:33:46.454,43.0,43.0,4.000,5.544,7.0,30.0,1174,5251,
24.4.2026,14:33:46.662,43.0,43.0,4.000,5.048,7.0,30.0,1174,5251,
24.4.2026,14:33:46.858,43.0,43.0,4.000,5.677,1.0,10.0,1174,5251,
24.4.2026,14:33:47.060,43.0,43.0,4.000,5.414,0.0,8.0,1174,5251,
24.4.2026,14:33:47.264,43.0,43.0,4.000,5.314,0.0,10.0,1174,5251,
24.4.2026,14:33:47.464,43.0,43.0,4.000,5.696,0.0,6.0,1174,5251,
24.4.2026,14:33:47.666,43.0,43.0,4.000,5.333,0.0,6.0,1174,5251,
24.4.2026,14:33:47.870,43.0,43.0,4.000,5.086,0.0,6.0,1174,5251,
24.4.2026,14:33:48.072,43.0,43.0,4.000,5.320,0.0,6.0,1174,5251,
24.4.2026,14:33:48.275,43.0,43.0,4.000,5.340,0.0,6.0,1174,5251,
24.4.2026,14:33:48.480,43.0,43.0,4.000,5.030,0.0,6.0,1174,5251,
24.4.2026,14:33:48.694,43.0,43.0,4.000,5.083,0.0,6.0,1174,5251,
24.4.2026,14:33:48.897,43.0,43.0,7.000,5.097,37.0,132.0,1174,5251,
24.4.2026,14:33:49.102,43.0,43.0,4.000,5.226,1.0,8.0,1174,5251,
24.4.2026,14:33:49.302,43.0,43.0,4.000,5.019,2.0,10.0,1174,5251,
24.4.2026,14:33:49.504,43.0,43.0,4.000,5.238,4.0,32.0,1174,5251,
24.4.2026,14:33:49.709,43.0,43.0,4.000,5.096,1.0,10.0,1174,5251,
24.4.2026,14:33:49.925,43.0,43.0,4.000,5.035,1.0,10.0,1174,5251,
24.4.2026,14:33:50.126,43.0,43.0,7.000,5.157,38.0,136.0,1174,5251,
24.4.2026,14:33:50.331,43.0,43.0,7.000,5.484,33.0,122.0,1174,5251,
24.4.2026,14:33:50.531,43.0,43.0,7.000,5.616,25.0,132.0,1174,5251,
24.4.2026,14:33:50.736,43.0,43.0,7.000,5.014,25.0,132.0,1174,5251,
24.4.2026,14:33:50.934,43.0,43.0,7.000,5.333,25.0,128.0,1174,5251,
24.4.2026,14:33:51.135,43.0,43.0,4.000,5.419,8.0,28.0,1174,5251,
24.4.2026,14:33:51.340,43.0,43.0,7.000,4.898,24.0,132.0,1174,5251,
24.4.2026,14:33:51.542,43.0,43.0,4.000,5.405,4.0,34.0,1174,5251,
24.4.2026,14:33:51.745,43.0,43.0,4.000,5.517,6.0,28.0,1174,5251,
24.4.2026,14:33:51.948,43.0,43.0,4.000,5.000,7.0,28.0,1174,5251,
24.4.2026,14:33:52.150,43.0,43.0,4.000,5.564,8.0,30.0,1174,5251,
24.4.2026,14:33:52.352,43.0,43.0,8.000,5.082,56.0,170.0,1174,5251,
24.4.2026,14:33:52.555,43.0,43.0,4.000,5.221,7.0,30.0,1174,5251,
24.4.2026,14:33:52.756,42.0,43.0,4.000,5.316,8.0,34.0,1174,5251,
24.4.2026,14:33:52.960,43.0,43.0,7.000,4.897,64.0,140.0,1174,5251,
24.4.2026,14:33:53.163,43.0,43.0,4.000,5.083,7.0,30.0,1174,5251,
24.4.2026,14:33:53.369,43.0,43.0,7.000,5.072,50.0,148.0,1174,5251,
24.4.2026,14:33:53.574,43.0,43.0,7.000,5.067,41.0,148.0,1174,5251,
24.4.2026,14:33:53.779,43.0,43.0,4.000,5.055,9.0,32.0,1174,5251,
24.4.2026,14:33:53.982,43.0,43.0,4.000,4.983,8.0,26.0,1174,5251,
24.4.2026,14:33:54.184,43.0,43.0,4.000,4.978,7.0,30.0,1174,5251,
24.4.2026,14:33:54.388,43.0,43.0,4.000,5.540,4.0,32.0,1174,5251,
24.4.2026,14:33:54.593,43.0,43.0,4.000,5.269,7.0,30.0,1174,5251,
24.4.2026,14:33:54.801,43.0,43.0,7.000,5.150,34.0,128.0,1174,5251,
24.4.2026,14:33:54.998,43.0,43.0,7.000,5.347,45.0,138.0,1174,5251,
24.4.2026,14:33:55.203,43.0,43.0,4.000,5.404,5.0,28.0,1174,5251,
24.4.2026,14:33:55.405,42.0,43.0,7.000,5.268,28.0,130.0,1174,5251,
24.4.2026,14:33:55.609,43.0,43.0,7.000,5.696,43.0,142.0,1174,5251,
24.4.2026,14:33:55.810,43.0,43.0,7.000,5.525,40.0,134.0,1174,5251,
24.4.2026,14:33:56.010,43.0,43.0,7.000,5.126,31.0,128.0,1174,5251,
24.4.2026,14:33:56.214,42.0,43.0,4.000,5.480,6.0,30.0,1174,5251,
24.4.2026,14:33:56.414,43.0,43.0,7.000,5.411,54.0,150.0,1174,5251,
24.4.2026,14:33:56.618,43.0,43.0,4.000,5.240,1.0,10.0,1174,5251,
24.4.2026,14:33:56.831,43.0,43.0,4.000,5.054,1.0,10.0,1174,5251,
24.4.2026,14:33:57.034,43.0,43.0,8.000,5.337,35.0,160.0,1174,5251,
24.4.2026,14:33:57.238,43.0,43.0,7.000,5.134,37.0,126.0,1174,5251,
24.4.2026,14:33:57.439,43.0,43.0,7.000,5.560,28.0,132.0,1174,5251,
24.4.2026,14:33:57.642,43.0,43.0,7.000,5.030,60.0,142.0,1174,5251,
24.4.2026,14:33:57.844,43.0,43.0,7.000,4.972,35.0,142.0,1174,5251,
24.4.2026,14:33:58.048,43.0,43.0,4.000,5.020,19.0,4.0,1174,5251,
24.4.2026,14:33:58.251,43.0,43.0,7.000,5.064,47.0,144.0,1174,5251,
24.4.2026,14:33:58.451,43.0,43.0,7.000,5.054,46.0,140.0,1174,5251,
24.4.2026,14:33:58.657,43.0,43.0,4.000,5.759,7.0,28.0,1174,5251,
24.4.2026,14:33:58.860,43.0,43.0,7.000,4.893,32.0,130.0,1174,5251,
24.4.2026,14:33:59.061,42.0,42.0,7.000,5.606,24.0,130.0,1174,5251,
24.4.2026,14:33:59.264,42.0,43.0,4.000,5.405,9.0,30.0,1174,5251,
24.4.2026,14:33:59.469,43.0,43.0,7.000,4.912,31.0,128.0,1174,5251,
24.4.2026,14:33:59.671,43.0,43.0,7.000,5.889,25.0,130.0,1174,5251,
24.4.2026,14:33:59.873,42.0,43.0,7.000,5.340,21.0,132.0,1174,5251,
24.4.2026,14:34:0.074,42.0,42.0,5.000,5.722,10.0,38.0,1174,5251,
24.4.2026,14:34:0.278,43.0,43.0,4.000,5.437,5.0,28.0,1174,5251,
24.4.2026,14:34:0.478,43.0,43.0,5.000,5.294,10.0,40.0,1174,5251,
24.4.2026,14:34:0.685,43.0,43.0,7.000,5.269,23.0,132.0,1174,5251,
24.4.2026,14:34:0.884,43.0,43.0,4.000,5.199,5.0,30.0,1174,5251,
24.4.2026,14:34:1.087,43.0,43.0,8.000,5.677,39.0,166.0,1174,5251,
24.4.2026,14:34:1.288,42.0,43.0,4.000,5.609,7.0,30.0,1174,5251,
24.4.2026,14:34:1.490,42.0,43.0,4.000,5.084,7.0,30.0,1174,5251,
24.4.2026,14:34:1.694,43.0,43.0,8.000,5.678,67.0,166.0,1174,5251,
24.4.2026,14:34:1.896,43.0,43.0,4.000,5.322,4.0,30.0,1174,5251,
24.4.2026,14:34:2.099,43.0,43.0,4.000,5.564,7.0,30.0,1174,5251,
24.4.2026,14:34:2.303,43.0,43.0,4.000,5.334,8.0,36.0,1174,5251,
24.4.2026,14:34:2.504,42.0,43.0,4.000,5.333,6.0,34.0,1174,5251,
24.4.2026,14:34:2.722,43.0,43.0,4.000,5.612,4.0,30.0,1174,5251,
24.4.2026,14:34:2.926,43.0,43.0,4.000,4.813,19.0,12.0,1174,5251,
24.4.2026,14:34:3.127,42.0,43.0,4.000,5.542,1.0,16.0,1174,5251,
24.4.2026,14:34:3.330,43.0,43.0,4.000,5.653,19.0,6.0,1174,5251,
24.4.2026,14:34:3.533,42.0,43.0,4.000,5.052,20.0,4.0,1174,5251,
24.4.2026,14:34:3.738,42.0,43.0,4.000,5.280,20.0,6.0,1174,5251,
24.4.2026,14:34:3.942,43.0,43.0,4.000,5.243,1.0,18.0,1174,5251,
24.4.2026,14:34:4.159,43.0,43.0,4.000,5.259,1.0,10.0,1174,5251,
24.4.2026,14:34:4.360,42.0,43.0,4.000,5.607,22.0,6.0,1174,5251,
24.4.2026,14:34:4.560,42.0,43.0,4.000,5.481,1.0,20.0,1174,5251,
24.4.2026,14:34:4.762,43.0,43.0,7.000,5.467,36.0,128.0,1174,5251,
24.4.2026,14:34:4.965,43.0,43.0,7.000,5.600,46.0,140.0,1174,5251,
24.4.2026,14:34:5.165,42.0,43.0,4.000,5.264,7.0,36.0,1174,5251,
24.4.2026,14:34:5.370,42.0,43.0,4.000,5.239,8.0,36.0,1174,5251,
24.4.2026,14:34:5.570,43.0,43.0,7.000,4.915,42.0,140.0,1174,5251,
24.4.2026,14:34:5.774,42.0,42.0,4.000,5.340,13.0,36.0,1174,5251,
24.4.2026,14:34:5.977,43.0,43.0,4.000,4.980,8.0,26.0,1174,5251,
24.4.2026,14:34:6.180,43.0,43.0,4.000,5.207,6.0,32.0,1174,5251,
24.4.2026,14:34:6.380,43.0,43.0,7.000,5.069,66.0,156.0,1174,5251,
24.4.2026,14:34:6.586,42.0,42.0,4.000,5.374,4.0,28.0,1174,5251,
24.4.2026,14:34:6.784,43.0,43.0,4.000,4.982,7.0,30.0,1174,5251,
24.4.2026,14:34:7.002,43.0,43.0,7.000,5.147,26.0,130.0,1174,5251,
24.4.2026,14:34:7.203,43.0,43.0,4.000,5.353,7.0,34.0,1174,5251,
24.4.2026,14:34:7.406,42.0,43.0,4.000,5.315,25.0,4.0,1174,5251,
24.4.2026,14:34:7.612,43.0,43.0,4.000,5.227,25.0,4.0,1174,5251,
24.4.2026,14:34:7.810,42.0,42.0,4.000,5.249,19.0,12.0,1174,5251,
24.4.2026,14:34:8.015,43.0,43.0,7.000,5.276,33.0,136.0,1174,5251,
24.4.2026,14:34:8.218,42.0,43.0,7.000,5.449,57.0,166.0,1174,5251,
24.4.2026,14:34:8.421,43.0,43.0,7.000,5.702,38.0,126.0,1174,5251,
24.4.2026,14:34:8.624,42.0,42.0,4.000,5.397,6.0,40.0,1174,5251,
24.4.2026,14:34:8.827,42.0,42.0,4.000,5.439,18.0,10.0,1174,5251,
24.4.2026,14:34:9.023,42.0,42.0,7.000,5.436,21.0,132.0,1174,5251,
24.4.2026,14:34:9.231,43.0,43.0,7.000,5.493,42.0,154.0,1174,5251,
24.4.2026,14:34:9.436,42.0,43.0,7.000,5.127,30.0,144.0,1174,5251,
24.4.2026,14:34:9.633,42.0,42.0,7.000,5.312,44.0,148.0,1174,5251,
24.4.2026,14:34:9.835,42.0,42.0,7.000,5.423,62.0,140.0,1174,5251,
24.4.2026,14:34:10.037,42.0,42.0,7.000,5.054,50.0,136.0,1174,5251,
24.4.2026,14:34:10.239,42.0,42.0,7.000,5.186,52.0,148.0,1174,5251,
24.4.2026,14:34:10.457,42.0,42.0,4.000,5.017,25.0,4.0,1174,5251,
24.4.2026,14:34:10.660,42.0,42.0,4.000,5.242,25.0,6.0,1174,5251,
24.4.2026,14:34:10.861,43.0,43.0,4.000,5.485,0.0,6.0,1174,5251,
24.4.2026,14:34:11.061,42.0,42.0,4.000,5.000,0.0,4.0,1174,5251,
24.4.2026,14:34:11.262,43.0,43.0,4.000,5.387,10.0,32.0,1174,5251,
24.4.2026,14:34:11.463,42.0,42.0,7.000,5.714,36.0,128.0,1174,5251,
24.4.2026,14:34:11.665,42.0,42.0,7.000,4.980,40.0,126.0,1174,5251,
24.4.2026,14:34:11.867,42.0,42.0,6.000,5.543,35.0,128.0,1174,5251,
24.4.2026,14:34:12.068,42.0,42.0,7.000,5.212,48.0,146.0,1174,5251,
24.4.2026,14:34:12.284,43.0,43.0,8.000,5.237,52.0,170.0,1174,5251,
24.4.2026,14:34:12.486,42.0,42.0,4.000,5.631,20.0,4.0,1174,5251,
24.4.2026,14:34:12.690,43.0,43.0,7.000,5.079,29.0,132.0,1174,5251,
24.4.2026,14:34:12.893,42.0,42.0,4.000,5.497,14.0,4.0,1174,5251,
24.4.2026,14:34:13.092,42.0,42.0,4.000,5.008,14.0,4.0,1174,5251,
24.4.2026,14:34:13.292,42.0,42.0,4.000,4.992,49.0,6.0,1174,5251,
24.4.2026,14:34:13.494,42.0,42.0,4.000,5.248,49.0,14.0,1174,5251,
24.4.2026,14:34:13.696,42.0,42.0,4.000,5.005,49.0,4.0,1174,5251,
24.4.2026,14:34:13.902,42.0,42.0,4.000,5.288,23.0,12.0,1174,5251,
24.4.2026,14:34:14.101,42.0,42.0,4.000,5.377,23.0,12.0,1174,5251,
24.4.2026,14:34:14.304,42.0,42.0,4.000,5.033,23.0,6.0,1174,5251,
24.4.2026,14:34:14.508,43.0,43.0,4.000,5.542,21.0,12.0,1174,5251,
24.4.2026,14:34:14.710,42.0,42.0,4.000,5.263,21.0,10.0,1174,5251,
24.4.2026,14:34:14.911,42.0,42.0,4.000,5.204,21.0,6.0,1174,5251,
24.4.2026,14:34:15.128,42.0,42.0,4.000,4.979,0.0,4.0,1174,5251,
24.4.2026,14:34:15.331,42.0,42.0,4.000,5.234,0.0,6.0,1174,5251,
24.4.2026,14:34:15.520,42.0,43.0,4.000,4.931,0.0,6.0,1174,5251,
24.4.2026,14:34:15.739,42.0,42.0,4.000,5.297,0.0,4.0,1174,5251,
24.4.2026,14:34:15.938,42.0,42.0,4.000,4.989,0.0,6.0,1174,5251,
24.4.2026,14:34:16.142,42.0,42.0,4.000,4.967,0.0,6.0,1174,5251,
24.4.2026,14:34:16.345,42.0,42.0,4.000,5.275,0.0,4.0,1174,5251,
24.4.2026,14:34:16.546,42.0,42.0,4.000,5.223,1.0,12.0,1174,5251,
24.4.2026,14:34:16.748,42.0,42.0,4.000,5.049,0.0,6.0,1174,5251,
24.4.2026,14:34:16.950,42.0,42.0,4.000,5.010,0.0,6.0,1174,5251,
24.4.2026,14:34:17.153,42.0,42.0,4.000,5.327,0.0,6.0,1174,5251,
24.4.2026,14:34:17.359,42.0,42.0,4.000,5.007,0.0,6.0,1174,5251,
24.4.2026,14:34:17.561,42.0,42.0,4.000,5.359,17.0,12.0,1174,5251,
24.4.2026,14:34:17.763,42.0,42.0,4.000,5.553,17.0,10.0,1174,5251,
24.4.2026,14:34:17.964,42.0,43.0,4.000,5.305,2.0,10.0,1174,5251,
24.4.2026,14:34:18.169,42.0,42.0,4.000,5.582,0.0,6.0,1174,5251,
24.4.2026,14:34:18.373,42.0,42.0,4.000,5.196,4.0,30.0,1174,5251,
24.4.2026,14:34:18.573,42.0,42.0,4.000,5.446,0.0,6.0,1174,5251,
24.4.2026,14:34:18.774,42.0,42.0,4.000,5.615,0.0,6.0,1174,5251,
24.4.2026,14:34:18.978,42.0,42.0,4.000,5.255,2.0,16.0,1174,5251,
24.4.2026,14:34:19.180,42.0,42.0,4.000,5.551,8.0,30.0,1174,5251,
24.4.2026,14:34:19.384,42.0,42.0,4.000,5.393,0.0,6.0,1174,5251,
24.4.2026,14:34:19.586,42.0,42.0,4.000,5.314,0.0,6.0,1174,5251,
24.4.2026,14:34:19.791,42.0,42.0,4.000,5.628,0.0,6.0,1174,5251,
24.4.2026,14:34:19.992,42.0,42.0,4.000,5.214,11.0,32.0,1174,5251,
24.4.2026,14:34:20.207,42.0,42.0,4.000,5.090,5.0,6.0,1174,5251,
24.4.2026,14:34:20.427,42.0,42.0,4.000,5.000,1.0,10.0,1174,5251,
24.4.2026,14:34:20.627,42.0,42.0,4.000,5.251,9.0,34.0,1174,5251,
24.4.2026,14:34:20.827,42.0,42.0,4.000,4.990,9.0,36.0,1174,5251,
24.4.2026,14:34:21.032,42.0,42.0,4.000,5.390,1.0,16.0,1174,5251,
24.4.2026,14:34:21.232,42.0,42.0,4.000,5.230,11.0,34.0,1174,5251,
24.4.2026,14:34:21.432,42.0,42.0,4.000,5.337,2.0,10.0,1174,5251,
24.4.2026,14:34:21.633,42.0,42.0,4.000,5.543,6.0,6.0,1174,5251,
24.4.2026,14:34:21.848,42.0,42.0,4.000,5.248,1.0,12.0,1174,5251,
24.4.2026,14:34:22.062,42.0,42.0,4.000,5.180,7.0,30.0,1174,5251,
24.4.2026,14:34:22.266,42.0,42.0,4.000,5.329,2.0,10.0,1174,5251,
24.4.2026,14:34:22.468,42.0,42.0,4.000,5.485,10.0,36.0,1174,5251,
24.4.2026,14:34:22.671,42.0,42.0,4.000,5.348,6.0,28.0,1174,5251,
24.4.2026,14:34:22.872,42.0,42.0,4.000,5.001,11.0,34.0,1174,5251,
24.4.2026,14:34:23.074,42.0,42.0,8.000,5.360,55.0,172.0,1174,5251,
24.4.2026,14:34:23.274,42.0,42.0,4.000,5.228,11.0,32.0,1174,5251,
24.4.2026,14:34:23.477,42.0,42.0,4.000,5.474,9.0,32.0,1174,5251,
24.4.2026,14:34:23.680,42.0,42.0,4.000,5.327,9.0,30.0,1174,5251,
24.4.2026,14:34:23.881,42.0,42.0,4.000,5.305,4.0,32.0,1174,5251,
24.4.2026,14:34:24.084,42.0,42.0,4.000,5.669,1.0,10.0,1174,5251,
24.4.2026,14:34:24.285,42.0,42.0,4.000,5.285,8.0,32.0,1174,5251,
