Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Power (Total) [W]","GPU Rail Powers (avg) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Memory Usage [%]","GPU D3D Memory Dedicated [MB]",
25.4.2026,11:30:45.312,44.3,52.0,52.375,0.000,450.0,202.5,12.8,823,
25.4.2026,11:30:45.515,44.3,52.0,52.233,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:45.724,44.3,52.1,52.143,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:45.926,44.3,52.1,52.437,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:46.123,44.4,52.2,52.071,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:46.324,44.4,52.2,52.213,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:46.529,44.3,52.1,52.093,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:46.732,44.3,52.1,52.369,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:46.942,44.3,52.1,52.439,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:47.141,44.3,52.1,52.148,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:47.342,44.4,52.1,52.433,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:47.553,44.3,52.1,52.012,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:47.749,44.4,52.0,52.012,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:47.954,44.4,52.2,52.233,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:48.152,44.4,52.2,52.420,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:48.358,44.4,52.1,52.158,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:48.563,44.4,52.2,52.241,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:48.767,44.4,52.1,52.566,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:48.968,44.4,52.1,52.724,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:49.169,44.4,52.2,52.350,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:49.371,44.4,52.2,52.651,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:49.579,44.4,52.1,52.675,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:49.781,44.4,52.1,52.197,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:49.982,44.4,52.2,52.592,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:50.184,44.4,52.2,52.349,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:50.387,44.4,52.2,52.138,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:50.590,44.4,52.2,52.144,0.000,540.0,202.5,12.8,823,
25.4.2026,11:30:50.798,44.4,52.1,52.721,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:50.997,44.4,52.2,52.276,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:51.204,44.4,52.2,52.172,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:51.404,44.4,52.2,52.169,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:51.614,44.4,52.2,52.431,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:51.812,44.4,52.2,52.208,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:52.013,44.4,52.2,52.420,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:52.215,44.5,52.2,52.160,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:52.425,44.5,52.2,52.137,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:52.622,44.5,52.1,52.342,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:52.835,44.4,52.3,52.212,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:53.029,44.5,52.2,52.217,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:53.233,44.5,52.2,52.362,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:53.438,44.5,52.2,52.036,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:53.643,44.5,52.2,52.267,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:53.842,44.5,52.2,52.386,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:54.044,44.5,52.2,52.800,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:54.249,44.5,52.2,52.695,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:54.453,44.5,52.3,52.613,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:54.656,44.5,52.2,52.714,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:54.859,44.5,52.3,52.566,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:55.060,44.6,52.4,53.019,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:55.266,44.5,52.4,52.104,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:55.467,44.5,52.3,52.355,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:55.674,44.5,52.3,52.643,0.000,510.0,202.5,12.8,823,
25.4.2026,11:30:55.875,44.5,52.4,52.520,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:56.081,44.5,52.3,52.290,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:56.282,44.6,52.4,52.467,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:56.482,44.5,52.3,52.545,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:56.687,44.5,52.3,52.519,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:56.890,44.6,52.4,52.316,0.000,480.0,202.5,12.8,823,
25.4.2026,11:30:57.091,44.6,52.3,52.129,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:57.294,44.6,52.4,52.132,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:57.498,44.5,52.3,52.380,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:57.701,44.6,52.4,52.100,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:57.919,44.6,52.3,52.292,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:58.105,44.6,52.4,52.054,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:58.309,44.6,52.4,52.220,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:58.516,44.6,52.5,52.287,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:58.715,44.6,52.4,52.363,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:58.925,44.6,52.5,52.363,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:59.125,44.6,52.5,52.100,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:59.330,44.6,52.4,52.290,0.000,495.0,202.5,12.8,823,
25.4.2026,11:30:59.545,44.6,52.5,52.419,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:59.732,44.6,52.4,52.412,0.000,525.0,202.5,12.8,823,
25.4.2026,11:30:59.939,44.6,52.4,52.250,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:0.138,44.6,52.4,52.168,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:0.339,44.7,52.4,52.327,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:0.543,44.7,52.5,52.181,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:0.750,44.7,52.5,52.103,0.000,555.0,202.5,12.8,823,
25.4.2026,11:31:0.954,44.7,52.4,52.160,0.000,555.0,202.5,12.8,823,
25.4.2026,11:31:1.155,44.7,52.5,52.287,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:1.358,44.6,52.4,52.090,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:1.566,44.6,52.5,52.197,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:1.768,44.6,52.5,52.111,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:1.970,44.7,52.5,52.440,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:2.174,44.7,52.5,52.592,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:2.373,44.7,52.5,52.868,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:2.577,44.7,52.5,52.869,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:2.788,44.7,52.6,52.903,0.000,570.0,202.5,12.8,823,
25.4.2026,11:31:2.995,44.7,52.5,52.611,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:3.188,44.7,52.5,52.243,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:3.393,44.7,52.6,52.479,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:3.593,44.7,52.5,52.899,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:3.794,44.7,52.6,52.143,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:4.003,44.7,52.6,52.247,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:4.202,44.7,52.5,52.173,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:4.415,44.7,52.5,52.135,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:4.610,44.7,52.5,52.272,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:4.814,44.7,52.5,52.368,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:5.018,44.7,52.6,52.182,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:5.229,44.7,52.5,52.722,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:5.421,44.7,52.6,52.465,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:5.621,44.7,52.6,52.380,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:5.827,44.8,52.6,52.110,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:6.030,44.7,52.6,52.250,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:6.231,44.7,52.6,52.032,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:6.435,44.7,52.6,52.410,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:6.640,44.8,52.7,52.253,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:6.845,44.8,52.6,52.123,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:7.046,44.7,52.5,52.375,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:7.246,44.7,52.6,52.423,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:7.454,44.7,52.6,52.466,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:7.653,44.8,52.6,52.488,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:7.860,44.7,52.6,52.294,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:8.059,44.8,52.8,52.672,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:8.264,44.8,52.6,52.033,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:8.467,44.8,52.8,52.482,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:8.669,44.8,52.8,52.488,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:8.873,44.8,52.8,52.309,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:9.077,44.8,52.7,52.303,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:9.277,44.8,52.6,52.228,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:9.484,44.8,52.8,52.646,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:9.685,44.8,52.7,52.142,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:9.888,44.9,52.8,52.291,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:10.090,44.8,52.7,52.416,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:10.297,44.8,52.7,52.111,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:10.496,44.9,52.7,52.397,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:10.705,44.9,52.7,52.397,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:10.904,44.9,52.7,52.359,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:11.107,44.9,52.8,52.197,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:11.311,44.9,52.8,52.121,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:11.514,44.8,52.8,52.421,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:11.716,44.9,52.8,52.183,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:11.922,44.9,52.8,52.266,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:12.122,44.9,52.8,52.439,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:12.327,44.9,52.8,52.385,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:12.530,44.9,52.8,52.353,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:12.731,44.9,52.8,52.162,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:12.936,44.9,52.8,52.174,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:13.139,44.9,52.8,52.183,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:13.345,44.9,52.8,52.167,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:13.546,44.9,52.8,52.163,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:13.753,44.9,52.8,52.205,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:13.952,44.9,52.8,52.302,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:14.158,44.9,52.8,52.662,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:14.358,44.9,52.7,52.095,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:14.563,44.9,52.8,52.170,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:14.763,44.9,52.8,52.746,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:14.967,44.9,52.8,52.506,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:15.169,44.9,52.8,52.831,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:15.374,44.9,52.8,52.604,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:15.583,44.9,52.8,52.788,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:15.782,44.9,52.7,52.786,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:15.982,44.9,52.8,52.860,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:16.186,44.9,52.8,52.790,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:16.388,44.9,52.8,52.245,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:16.594,44.9,52.7,52.399,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:16.793,44.9,52.7,52.087,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:16.999,45.0,52.8,52.413,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:17.205,45.0,52.7,52.172,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:17.403,45.0,52.7,52.357,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:17.614,44.9,52.7,52.370,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:17.813,44.9,52.8,52.029,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:18.016,45.0,52.8,52.103,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:18.219,45.0,52.8,52.142,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:18.422,45.0,52.9,52.274,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:18.623,45.0,52.8,52.253,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:18.828,45.0,52.9,51.977,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:19.028,45.0,52.8,52.082,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:19.231,45.0,52.9,52.149,0.000,450.0,202.5,12.8,823,
25.4.2026,11:31:19.438,45.0,52.8,52.153,0.000,450.0,202.5,12.8,823,
25.4.2026,11:31:19.645,45.0,52.8,52.479,0.000,435.0,202.5,12.8,823,
25.4.2026,11:31:19.840,45.0,52.8,52.392,0.000,435.0,202.5,12.8,823,
25.4.2026,11:31:20.044,45.0,52.9,52.404,0.000,450.0,202.5,12.8,823,
25.4.2026,11:31:20.248,45.0,52.9,52.715,0.000,450.0,202.5,12.8,823,
25.4.2026,11:31:20.448,45.0,53.0,52.738,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:20.653,45.0,52.9,52.228,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:20.859,45.0,52.9,52.244,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:21.065,45.1,53.0,52.456,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:21.263,45.0,52.9,52.435,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:21.465,45.1,52.9,52.323,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:21.670,45.1,52.9,52.557,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:21.871,45.1,53.0,52.617,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:22.079,45.0,53.0,52.573,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:22.278,45.1,52.9,52.605,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:22.481,45.1,53.0,52.469,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:22.685,45.1,53.0,52.174,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:22.901,45.1,53.2,52.148,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:23.095,45.1,53.1,52.408,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:23.303,45.1,53.0,52.200,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:23.499,45.1,53.0,52.200,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:23.700,45.1,53.0,52.481,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:23.906,45.1,52.8,52.318,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:24.108,45.1,52.9,52.181,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:24.318,45.1,53.0,52.277,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:24.516,45.1,53.1,52.232,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:24.719,45.1,53.0,52.325,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:24.920,45.1,52.9,52.145,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:25.123,45.1,52.9,52.191,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:25.326,45.1,52.9,52.202,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:25.529,45.1,53.0,52.117,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:25.731,45.1,53.0,52.186,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:25.942,45.1,53.0,52.140,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:26.138,45.2,52.9,52.229,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:26.340,45.2,53.1,52.549,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:26.545,45.2,53.1,52.127,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:26.750,45.2,53.0,52.480,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:26.951,45.2,53.1,52.365,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:27.154,45.2,53.1,52.676,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:27.355,45.2,53.0,52.760,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:27.560,45.2,53.0,52.157,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:27.767,45.2,53.1,52.867,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:27.967,45.2,53.1,53.067,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:28.169,45.2,53.0,52.840,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:28.374,45.2,53.2,52.807,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:28.578,45.2,53.1,53.071,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:28.780,45.2,53.1,52.845,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:28.983,45.2,53.1,52.132,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:29.185,45.2,53.1,52.784,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:29.389,45.2,53.1,52.399,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:29.596,45.2,53.1,52.190,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:29.794,45.2,53.1,52.324,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:29.997,45.2,53.1,52.122,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:30.207,45.2,53.2,52.326,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:30.405,45.2,53.1,52.109,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:30.609,45.2,53.0,52.151,0.000,540.0,202.5,12.8,823,
25.4.2026,11:31:30.811,45.2,53.1,52.140,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:31.015,45.2,53.2,52.159,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:31.216,45.2,53.1,52.598,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:31.422,45.2,53.2,52.134,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:31.621,45.3,53.2,52.739,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:31.827,45.2,53.2,52.208,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:32.028,45.2,53.1,52.488,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:32.236,45.2,53.2,52.540,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:32.437,45.2,53.2,52.537,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:32.643,45.3,53.2,52.686,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:32.841,45.2,53.2,52.792,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:33.044,45.3,53.3,52.747,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:33.250,45.2,53.2,52.751,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:33.451,45.3,53.2,52.612,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:33.656,45.3,53.2,52.320,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:33.865,45.3,53.2,52.298,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:34.060,45.3,53.2,52.581,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:34.264,45.3,53.1,52.690,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:34.465,45.3,53.3,52.281,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:34.671,45.3,53.2,52.507,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:34.874,45.3,53.2,52.310,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:35.078,45.3,53.3,52.815,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:35.277,45.3,53.2,52.159,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:35.490,45.3,53.2,52.161,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:35.692,45.3,53.3,52.568,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:35.892,45.3,53.2,52.057,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:36.102,45.3,53.3,52.498,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:36.296,45.4,53.3,52.144,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:36.513,45.3,53.2,52.132,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:36.699,45.3,53.3,52.185,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:36.906,45.3,53.3,52.152,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:37.106,45.3,53.3,52.141,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:37.311,45.3,53.3,52.122,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:37.517,45.4,53.3,52.274,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:37.728,45.4,53.2,52.258,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:37.920,45.4,53.2,52.258,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:38.130,45.4,53.3,52.288,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:38.328,45.4,53.4,52.226,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:38.529,45.4,53.4,52.138,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:38.738,45.4,53.3,52.264,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:38.934,45.4,53.4,52.343,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:39.139,45.4,53.3,52.166,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:39.348,45.4,53.3,52.467,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:39.545,45.4,53.2,52.133,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:39.748,45.4,53.3,52.502,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:39.954,45.4,53.3,52.226,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:40.167,45.5,53.5,52.423,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:40.358,45.4,53.3,52.507,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:40.559,45.4,53.3,53.078,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:40.771,45.5,53.4,52.865,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:40.974,45.5,53.4,52.852,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:41.168,45.4,53.3,52.796,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:41.373,45.4,53.3,53.176,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:41.586,45.5,53.3,52.436,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:41.778,45.4,53.3,52.281,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:41.990,45.5,53.4,52.421,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:42.188,45.4,53.4,52.314,0.000,495.0,202.5,12.8,823,
25.4.2026,11:31:42.396,45.4,53.4,52.193,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:42.594,45.4,53.4,52.199,0.000,480.0,202.5,12.8,823,
25.4.2026,11:31:42.796,45.4,53.4,52.197,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:43.001,45.4,53.5,52.164,0.000,465.0,202.5,12.8,823,
25.4.2026,11:31:43.204,45.5,53.3,52.479,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:43.402,45.5,53.4,52.277,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:43.605,45.5,53.4,52.143,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:43.808,45.5,53.3,52.304,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:44.013,45.5,53.4,52.168,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:44.218,45.5,53.5,52.503,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:44.420,45.5,53.5,52.577,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:44.625,45.5,53.3,52.158,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:44.827,45.6,53.5,52.589,0.000,510.0,202.5,12.8,823,
25.4.2026,11:31:45.027,45.6,53.5,52.246,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:45.238,45.5,53.4,52.537,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:45.439,45.5,53.6,52.245,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:45.641,45.6,53.5,52.752,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:45.846,45.6,53.5,52.782,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:46.053,45.5,53.5,52.275,0.000,525.0,202.5,12.8,823,
25.4.2026,11:31:46.252,45.6,53.4,53.176,0.000,540.0,202.5,12.8,823,
